"id","title","volume","journal","year"
"5783c318cf58f18fc9cfc0cb","Quaternary Environments at Cape Deceit (Seward Peninsula, Alaska): Evolution of a Tundra Ecosystem","85","Geol Soc America Bull","1974"
"578ae57dcf58f137af431b18","New pollen and beetle analyses at the Mary Jane site, Colorado: Evidence for late glacial tundra conditions","98","Geol Soc America Bull","1987"
"54b43267e138239d8684f3ec","Fossil Beetle Evidence for a Short Warm Interval near 40,000 yr B.P. at Titusville, Pennsylvania","45","Quaternary Research","1996"
"54b43267e138239d8684f3f9","Mid-Holocene Hemlock Decline in Eastern North America Linked with Phytophagous Insect Activity","45","Quaternary Research","1996"
"577c7c6bcf58f199e2dcb0fc","Age and Correlation of Pleistocene Deposits at Garfield Heights (Cleveland), Ohio","79","Geol Soc America Bull","1968"
"577db8d4cf58f14506773ef3","A Pollen Diagram from Mud Lake, Marion County, North-Central Florida","80","Geol Soc America Bull","1969"
"579441f9cf58f1acc12d955e","Drowned forests and archaeology on the continental shelf of British Columbia, Canada","28","Geol","2000"
"5b29d85ecf58f198cc24cd03","Neue Untersuchungen über die spät- und postglaziale Vegetationsgeschichte im Gebiet zwischen Harz und Leine (BRD)","181","Flora","1988"
"5b29fbb7cf58f1a4211f99bf","Untersuchungen zur spät- und postglazialen Vegetationsgeschichte im nordöstlichen Bayern (Bayerisches Vogtland, Fichtelgebirge, Steinwald)","187","Flora","1993"
"5a051d96cf58f1729c0d082f","The impact of late Holocene land-use change, climate variability, and sea-level rise on carbon storage in tidal freshwater wetlands on the southeastern United States Coastal Plain","","Journal of Geophysical Research: Biogeosciences","2017"
"57871fe8cf58f175525b73ea","Alluvial history of the Porcupine River, Alaska: Role of glacial-lake overflow from northwest Canada","94","Geol Soc America Bull","1983"
"5c3ff75f1faed655488cf67b","Variance and Rate-of-Change as Early Warning Signals for a Critical Transition in an Aquatic Ecosystem State: A Test Case From Tasmania, Australia","","Journal of Geophysical Research: Biogeosciences",NA
"54b43267e138239d8684f3ac","Late-Holocene Expansion of Eastern Larch (Larix laricina[Du Roi] K. Koch) in Northwestern Québec","48","Quaternary Research","1997"
"61416b2b67467f72691618df","Diatom assemblages from Adirondack lakes (New York, USA) and the development of inference models for retrospective environmental assessment","8","Journal of Paleolimnology","1993"
"579b072bcf58f128fe7f61f9","Cyclic climate fluctuations during the last interglacial in central Europe","33","Geol","2005"
"5f349c65a58f1dfd521147d1","Interindividual differences in embodied marginalization: Osteological and stable isotope analyses of antebellum enslaved individuals","","American Journal of Human Biology",NA
"57500e36cf58f1654218158a","Stable isotopes and dietary adaptations in humans and animals at pre-pottery Neolithic Nevalli Çori, southeast Anatolia","131","American Journal of Physical Anthropology","2006"
"54b4326ee138239d86850867","Modern pollen rain across the Wyoming basins and the northern Great Plains (U.S.A.)","9","Review of Palaeobotany and Palynology","1969"
"54b43245e138239d8684966c","Stable isotope, fossil coleoptera and pollen stratigraphy in late quaternary sediments from Ontario and New York state","58","Palaeogeography, Palaeoclimatology, Palaeoecology","1987"
"54b43268e138239d8684f6b0","Postglacial vegetation and climate in the northwestern Great Plains of Montana","31","Quaternary Research","1989"
"5c19ded81faed65548891fe0","Preliminary Pollen Analysis of Quaternary Sediments from Deep Sea Drilling Project Site 565, Western Costa Rica","84","Initial Reports of the Deep Sea Drilling Project",NA
"574f75e0cf58f12eddb1082e","An isotopic perspective on the transport of Byzantine mining camp laborers into southwestern Jordan","140","American Journal of Physical Anthropology","2009"
"54b43247e138239d86849acc","Late Quaternary vegetational change in the central Peruvian Andes","109","Palaeogeography, Palaeoclimatology, Palaeoecology","1994"
"570e9019cf58f15a3bac9391","A LATE PLEISTOCENE AND HOLOCENE POLLEN DIAGRAM FROM LYNCH'S CRATER, NORTHEASTERN QUEENSLAND, AUSTRALIA","77","New Phytologist","1976"
"54b43247e138239d86849b59","Pleistocene vegetation of the humid tropics of northeastern Queensland, Australia","109","Palaeogeography, Palaeoclimatology, Palaeoecology","1994"
"5723e3f3cf58f1921ee67c77","Palaeoecological analysis of an isolated stand of Nothofagus cunninghamii (Hook.) Oerst. in eastern Tasmania","18","Austral Ecology","1993"
"54b4326ce138239d86850131","Late Quaternary vegetation, climate and fire history of the Araucaria forest and campos region from Serra Campos Gerais, ParanáState (South Brazil)","97","Review of Palaeobotany and Palynology","1997"
"54b43248e138239d86849ccb","Late Quaternary vegetation, climate and fire history from the tropical mountain region of Morro de Itapeva, SE Brazil","129","Palaeogeography, Palaeoclimatology, Palaeoecology","1997"
"57873507cf58f17c9dd43615","Isotopic reconstruction of human diet and animal husbandry practices during the Classical-Hellenistic, imperial, and Byzantine periods at Sagalassos, Turkey","149","American Journal of Physical Anthropology","2012"
"55200d61e138236e51a9a236","Vegetation history and paleoclimates of the coastal lowlands of Sonora, Mexico — pollen records from packrat middens","30","Journal of Arid Environments","1995"
"54b43245e138239d868496a8","Late holocene temperature depression in the Venezuelan andes: Palynological evidence","","Palaeogeography, Palaeoclimatology, Palaeoecology","1987"
"54b4326fe138239d86850944","Pollen dispersal phenomena in arctic-subarctic Canada","3","Review of Palaeobotany and Palynology","1967"
"577c8248cf58f19b83be1747","Insect Remains from Silts Below Till at Garfield Heights, Ohio","79","Geol Soc America Bull","1968"
"577f2419cf58f1bbaa24549b","Pollen and Seed Studies of Wisconsinan Vegetation in Illinois, U.S.A","83","Geol Soc America Bull","1972"
"570fde5dcf58f11293160699","The extent and time-course of mountain blanket peat erosion in Ireland","108","New Phytologist","1988"
"5d1e7e680b45c76caf911e1b","Maori settlement of New Zealand: The Anthropocene as a process","","Archaeology in Oceania",NA
"5793b683cf58f189f72b5100","Holocene century-scale temperature variability from West Greenland lake records","27","Geol","1999"
"58ce41a0cf58f14430b36c3d","Increased Cannabis/Humulus pollen, an indicator of European agriculture in Iowa","3","Palynology","1979"
"54b4326ee138239d86850715","A palaeoecological study of an upper late glacial and holocene sequence from “de borchert”, The Netherlands","","Review of Palaeobotany and Palynology","1980"
"550666d3e1382326932d9126","Late Quaternary paleoenvironments and modern pollen data from Wrangel Island (Northern Chukotka)","1-3","Quaternary Science Reviews","2001"
"568184e5cf58f1ba274d45f0","Late-Glacial radiocarbon- and palynostratigraphy on the Swiss Plateau","18","Boreas","1989"
"570e2ad5cf58f1374525b56a","THE STRATIGRAPHY AND POLLEN ANALYSIS OF LAKE DEPOSITS NEAR TADGASTER, YORKSHIRE","61","New Phytologist","1962"
"5502ae0ee1382326932d7a49","Past and present vegetation of the isle of skye - a palaeoecological study H.J.B. Birks, 1973. Cambridge University Press, London, 415 pp., £ 13.50","10","Earth-Science Reviews","1974"
"54b4326de138239d86850550","A late quaternary pollen diagram from Lake Urmia (Northwestern Iran)","47","Review of Palaeobotany and Palynology","1986"
"570ef424cf58f18007c1493b","Late Quaternary vegetational history at Navarres, Eastern Spain. A two core approach","134","New Phytologist","1996"
"570e57a7cf58f146b8bad950","Interpretation of the pollen stratigraphy of Late Devensian lateglacial and early Flandrian sediments at Llyn Gwernan, near Cader Idris, North Wales","113","New Phytologist","1989"
"570faffbcf58f102293da587","LATE WEICHSELIAN AND FLANDRIAN POLLEN DIAGRAMS FROM SOUTH-WEST SCOTLAND","68","New Phytologist","1969"
"54b43267e138239d8684f3c6","Palynological Evidence for Climatic Change and Human Activity during the Holocene on Minorca (Balearic Islands)","48","Quaternary Research","1997"
"5e6508d7998e17af82647686","Ueber ein aus fossilen Infusorien bestehendes, 1832 zu Brot gebackenes Bergmehl von den Gränzen Lapplands in Schweden","116","Annalen der Physik und Chemie","1837"
"5c34bb5f1faed655488bfe2c","Cenozoic Silicoflagellates from offshore Guatemala, Deep Sea Drilling Project Site 495","67","Initial Reports of the Deep Sea Drilling Project",NA
"56c56187cf58f17493f869ac","Die Bacillariaceen-Vegetation des Lunzer Seengebietes (Nieder-Österreich)","10","Internationale Revue der gesamten Hydrobiologie und Hydrographie","1922"
"54b4326ce138239d868502a7","Pollen record of the Saint-Macaire maar (Hérault, southern France): a lower Pleistocene glacial phase in the Languedoc coastal plain","80","Review of Palaeobotany and Palynology","1994"
"5e125ced998e17af825a1a31","Latest Quaternary Benthic Oxygen and Carbon Isotope Stratigraphy: Hole 893A, Santa Barbara Basin, California","146-2","Proceedings of the Ocean Drilling Program",NA
"6141642467467f726915fd35","Holocene diatom flora and stratigraphy from sediment cores of two Antarctic lakes (King George Island)","3","Journal of Paleolimnology","1990"
"5f5a8838a58f1dfd5214a439","Are geometric morphometric analyses replicable? Evaluating landmark measurement error and its impact on extant and fossil Microtus classification","10","Ecology and Evolution","2020"
"5d1ee7d70b45c76caf913268","Impacts of late-Holocene climate variability and watershed-lake interactions on diatom communities in Lac Brûlé, Québec","8","Ecosphere","2017"
"5d1f20120b45c76caf913b50","An 11,000-yr record of diatom assemblage responses to climate and terrestrial vegetation changes, southwestern Québec","9","Ecosphere","2018"
"5836a63ecf58f11b08e08887","The functional extinction of Andean megafauna","97","Ecology","2016"
"627a7bfe2688b711358bd440","Journal of Research of the U. S. Geological Survey, 1975, volume 3, issue 6","","","1975"
"558e2ca7e13823109f3ee1bd","Geology of the Adam Weiss Peak quadrangle, Hot Springs and Park Counties, Wyoming","","Bulletin","1966"
"55af354ee13823763a83109c","Glacial Lake Devlin and the chronology of Pinedale Glaciation on the east slope of the Front Range, Colorado","","Open-File Report","1980"
"5a4a0dd9cf58f139da586179","Extensive wildfires, climate change, and an abrupt state change in subalpine ribbon forests, Colorado","98","Ecology","2017"
"577bdd7bcf58f15852172caa","Two Pollen Diagrams from Southeastern Minnesota: Problems in the Regional Late-Glacial and Postglacial Vegetational History","74","Geol Soc America Bull","1963"
"55b3be12e138231cbdd6d387","Stratigraphy, morphology, and paleoecology of a fossil peccary herd from western Kentucky","","Professional Paper","1972"
"5c2f443f1faed655488b5ee2","High resolution lake sediment record reveals self-organized criticality in erosion processes regulated by internal feedbacks","43","Earth Surface Processes and Landforms","2018"
"56b4cd4dcf58f14c238d2fd7","Taphonomic analysis, associational integrity, and depositional history of the Fetterman Mammoth, eastern Wyoming, U.S.A.","17","Geoarchaeology","2002"
"5feed1edea8bd3722609f0ba","Late quaternary vegetation dynamics and human impact on Alexander Selkirk Island, Chile","30","Journal of Biogeography","2003"
"5a25b799cf58f11af562680c","Refining Plains Woodland Chronology","57","Plains Anthropologist","2014"
"578b7346cf58f15ebd0adbc1","Myrtle Lake: a late- and post-glacial pollen diagram from northern Minnesota","46","Canadian Journal of Botany","1968"
"5697eef4cf58f1143ae00837","Late Wisconsinan Port Eliza Cave deposits and their implications for human coastal migration, Vancouver Island, Canada","21","Geoarchaeology","2006"
"5697e943cf58f1143ae007e5","Mobility and exile at 2nd century A.D. khirbet edh-dharih: Strontium isotope analysis of human migration in western Jordan","23","Geoarchaeology","2008"
"654b60e54f5dbdaca36b5747","Postglacial vegetational and fire history: pollen, plant macrofossil and charcoal records from two Alaskan lakes","15","Vegetation History and Archaeobotany","2006"
"638e448174bed2df5cf922b8","Bottom-Up Forces Drive Increases in the Abundance of Large Daphnids in Four Small Lakes Stocked with Rainbow Trout (Oncorhynchus mykiss), Interior British Columbia, Canada","23","Ecosystems","2020"
