"gddid","title","pubname","authors","hits","URL","publisher","doi","coverDate","highlight","publicationid"
"5db91912998e17af8254b8f0","Towards a phylogenetic nomenclature of Tracheophyta","TAXON","Cantino, Philip D.; Doyle, James A.; Graham, Sean W.; Judd, Walter S.; Olmstead, Richard G.; Soltis, Douglas E.; Soltis, Pamela S.; Donoghue, Michael J.","5","http://doi.wiley.com/10.1002/tax.563001","Wiley","10.1002/tax.563001","2007 08","The PhyloCode permits one to restrict the application of names with respect to clade composition by making","3711"
"5db91912998e17af8254b8f0","Towards a phylogenetic nomenclature of Tracheophyta","TAXON","Cantino, Philip D.; Doyle, James A.; Graham, Sean W.; Judd, Walter S.; Olmstead, Richard G.; Soltis, Douglas E.; Soltis, Pamela S.; Donoghue, Michael J.","5","http://doi.wiley.com/10.1002/tax.563001","Wiley","10.1002/tax.563001","2007 08","In recognition of this practical problem, the PhyloCode (Note 9.6A.3) permits attribution of the name","3711"
"5db91912998e17af8254b8f0","Towards a phylogenetic nomenclature of Tracheophyta","TAXON","Cantino, Philip D.; Doyle, James A.; Graham, Sean W.; Judd, Walter S.; Olmstead, Richard G.; Soltis, Douglas E.; Soltis, Pamela S.; Donoghue, Michael J.","5","http://doi.wiley.com/10.1002/tax.563001","Wiley","10.1002/tax.563001","2007 08","Because no member of /Gnetophyta is an internal or external specifier, this definition permits application","3711"
"54b43267e138239d8684f3a7","Late Holocene Climatic Changes in Western Equatorial Africa Inferred from Pollen from Lake Sinnda, Southern Congo","Quaternary Research","Vincens, Annie; Schwartz, Dominique; Bertaux, Jacques; Elenga, Hilaire; de Namur, Christian","1","http://www.sciencedirect.com/science/article/pii/S0033589498919792","Elsevier","10.1006/qres.1998.1979","July 1998","We thank all who permitted us to collect the cores. Constructive   44 VINCENS ET AL.","17010"
"54b43267e138239d8684f3a6","Response of Bushy-Tailed Woodrats (Neotoma cinerea) to Late Quaternary Climatic Change in the Colorado Plateau","Quaternary Research","Smith, Felisa A.; Betancourt, Julio L.","2","http://www.sciencedirect.com/science/article/pii/S0033589498919822","Elsevier","10.1006/qres.1998.1982","July 1998","Relatively long chronosequences from each site permit the evaluation of woodrat response from what is","9611"
"54b43267e138239d8684f3a6","Response of Bushy-Tailed Woodrats (Neotoma cinerea) to Late Quaternary Climatic Change in the Colorado Plateau","Quaternary Research","Smith, Felisa A.; Betancourt, Julio L.","2","http://www.sciencedirect.com/science/article/pii/S0033589498919822","Elsevier","10.1006/qres.1998.1982","July 1998","This permitted the simultaneous comparison of sites spanning different latitudes and elevations, but","9611"
"54b43267e138239d8684f339","Holocene Lakes from Ramlat as-Sab'atayn (Yemen) Illustrate the Impact of Monsoon Activity in Southern Arabia","Quaternary Research","Lézine, Anne-Marie; Saliège, Jean-François; Robert, Christian; Wertz, Frédéric; Inizan, Marie-Louise","1","http://www.sciencedirect.com/science/article/pii/S0033589498919962","Elsevier","10.1006/qres.1998.1996","November 1998","Poor preservation of the pollen did not permit reliable reconstructions of the vegetation to be made.","17029"
"54b43267e138239d8684f2b7","Hydrologic Variation in the Northern Great Plains During the Last Two Millennia","Quaternary Research","Fritz, Sherilyn C.; Ito, Emi; Yu, Zicheng; Laird, Kathleen R.; Engstrom, Daniel R.","1","http://www.sciencedirect.com/science/article/pii/S0033589499921154","Elsevier","10.1006/qres.1999.2115","March 2000","The high sediment-accumulation rates in prairie lakes (commonly <U+03FE>0.25 cm yr<U+03EA>1) permit high-resolution","18571"
"654b60e54f5dbdaca36b5728","Holocene timber-line dynamics at Bachalpsee, a lake at 2265 m a.s.l. in the northern Swiss Alps","Vegetation History and Archaeobotany","Lotter, André F.; Heiri, Oliver; Hofmann, Wolfgang; van der Knaap, Willem O.; van Leeuwen, Jacqueline F. N.; Walker, Ian R.; Wick, Lucia","1","http://link.springer.com/10.1007/s00334-006-0060-z","Springer","10.1007/s00334-006-0060-z","2006 8","Comparison with palaeobotanical results from three sites along an altitudinal transect permits the reconstruction","9857"
"654b8fc54f5dbdaca36c5fc5","Late Holocene environmental change and human impact inferred from three soil monoliths and the Laguna Zurita multi-proxi record in the southeastern Ecuadorian Andes","Vegetation History and Archaeobotany","Niemann, Holger; Behling, Hermann","1","http://link.springer.com/10.1007/s00334-009-0226-6","Springer","10.1007/s00334-009-0226-6","2010 1","article is distributed under the terms of the Creative Commons Attribution Noncommercial License which permits","15373"
"654b9b7e4f5dbdaca36ca320","Late Mesolithic and Early Neolithic human impact at Dutch wetland sites: the case study of Hardinxveld-Giessendam De Bruin","Vegetation History and Archaeobotany","Out, Welmoed A.; Verhoeven, Koen","1","http://link.springer.com/10.1007/s00334-013-0396-0","Springer","10.1007/s00334-013-0396-0","2014 1","Speci<U+FB01>c gravity separation with bromoform/alcohol (q = 2.0 g/ml) permitted separation of the palynomorphs","18818"
"654b8b154f5dbdaca36c457f","Comparing pollen spectra from modified Tauber traps and moss samples: examples from a selection of woodlands across Europe","Vegetation History and Archaeobotany","Pardoe, Heather S.; Giesecke, Thomas; van der Knaap, Willem O.; Svitavská-Svobodová, Helena; Kvavadze, Eliso V.; Panajiotidis, Sampson; Gerasimidis, Achilles; Pidek, Irena A.; Zimny, Marcelina; Swieta-Musznicka, Joanna; Latalowa, Malgorzata; Noryskiewicz, Agnieszka M.; Bozilova, Elissaveta; Tonkov, Spassimir; Filipova-Marinova, Mariana V.; van Leeuwen, Jacqueline F. N.; Kalnina, Laimdota","2","http://link.springer.com/10.1007/s00334-010-0258-y","Springer","10.1007/s00334-010-0258-y","2010 8","those moss samples whose surface area was measured (as described above) before sample preparation, permitting","16706"
"654b8b154f5dbdaca36c457f","Comparing pollen spectra from modified Tauber traps and moss samples: examples from a selection of woodlands across Europe","Vegetation History and Archaeobotany","Pardoe, Heather S.; Giesecke, Thomas; van der Knaap, Willem O.; Svitavská-Svobodová, Helena; Kvavadze, Eliso V.; Panajiotidis, Sampson; Gerasimidis, Achilles; Pidek, Irena A.; Zimny, Marcelina; Swieta-Musznicka, Joanna; Latalowa, Malgorzata; Noryskiewicz, Agnieszka M.; Bozilova, Elissaveta; Tonkov, Spassimir; Filipova-Marinova, Mariana V.; van Leeuwen, Jacqueline F. N.; Kalnina, Laimdota","2","http://link.springer.com/10.1007/s00334-010-0258-y","Springer","10.1007/s00334-010-0258-y","2010 8","article is distributed under the terms of the Creative Commons Attribution Noncommercial License which permits","16706"
"654b94764f5dbdaca36c7a9c","Tallgrass prairie pollen assemblages in mid-continental North America","Vegetation History and Archaeobotany","McLauchlan, Kendra K.; Commerford, Julie L.; Morris, Christopher J.","1","http://link.springer.com/10.1007/s00334-012-0369-8","Springer","10.1007/s00334-012-0369-8","2013 5","The <U+FB01>rst four principal components were rotated to strengthen contrasts and permit analysis of individual","7463"
"654bc1004f5dbdaca36d7a3d","Early to late Holocene vegetation and fire dynamics at the treeline in the Maritime Alps","Vegetation History and Archaeobotany","Finsinger, Walter; Vanel, Quentin; Ribolini, Adriano; Tinner, Willy","1","https://link.springer.com/10.1007/s00334-020-00795-x","Springer","10.1007/s00334-020-00795-x","2021 07","L. decidua is considered useful for grazing livestock, because its light canopy permits the growth of","16575"
"654bc5ae4f5dbdaca36d9515","8,000 years of climate, vegetation, fire and land-use dynamics in the thermo-mediterranean vegetation belt of northern Sardinia (Italy)","Vegetation History and Archaeobotany","Pedrotta, Tiziana; Gobet, Erika; Schwörer, Christoph; Beffa, Giorgia; Butz, Christoph; Henne, Paul D.; Morales-Molino, César; Pasta, Salvatore; van Leeuwen, Jacqueline F. N.; Vogel, Hendrik; Zwimpfer, Elias; Anselmetti, Flavio S.; Grosjean, Martin; Tinner, Willy","3","https://link.springer.com/10.1007/s00334-021-00832-3","Springer","10.1007/s00334-021-00832-3","2021 11","Access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits","19609"
"654bc5ae4f5dbdaca36d9515","8,000 years of climate, vegetation, fire and land-use dynamics in the thermo-mediterranean vegetation belt of northern Sardinia (Italy)","Vegetation History and Archaeobotany","Pedrotta, Tiziana; Gobet, Erika; Schwörer, Christoph; Beffa, Giorgia; Butz, Christoph; Henne, Paul D.; Morales-Molino, César; Pasta, Salvatore; van Leeuwen, Jacqueline F. N.; Vogel, Hendrik; Zwimpfer, Elias; Anselmetti, Flavio S.; Grosjean, Martin; Tinner, Willy","3","https://link.springer.com/10.1007/s00334-021-00832-3","Springer","10.1007/s00334-021-00832-3","2021 11","If material is not included in the article’s Creative Commons licence and your intended use is not permitted","19609"
"654bc5ae4f5dbdaca36d9515","8,000 years of climate, vegetation, fire and land-use dynamics in the thermo-mediterranean vegetation belt of northern Sardinia (Italy)","Vegetation History and Archaeobotany","Pedrotta, Tiziana; Gobet, Erika; Schwörer, Christoph; Beffa, Giorgia; Butz, Christoph; Henne, Paul D.; Morales-Molino, César; Pasta, Salvatore; van Leeuwen, Jacqueline F. N.; Vogel, Hendrik; Zwimpfer, Elias; Anselmetti, Flavio S.; Grosjean, Martin; Tinner, Willy","3","https://link.springer.com/10.1007/s00334-021-00832-3","Springer","10.1007/s00334-021-00832-3","2021 11","by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from","19609"
"654bc5ae4f5dbdaca36d950b","Holocene vegetation, fire and land use dynamics at Lake Svityaz, an agriculturally marginal site in northwestern Ukraine","Vegetation History and Archaeobotany","Schwörer, Christoph; Gobet, Erika; van Leeuwen, Jacqueline F. N.; Bögli, Sarah; Imboden, Rachel; van der Knaap, W. O.; Kotova, Nadezhda; Makhortykh, Sergej; Tinner, Willy","3","https://link.springer.com/10.1007/s00334-021-00844-z","Springer","10.1007/s00334-021-00844-z","2022 04","Access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits","18268"
"654bc5ae4f5dbdaca36d950b","Holocene vegetation, fire and land use dynamics at Lake Svityaz, an agriculturally marginal site in northwestern Ukraine","Vegetation History and Archaeobotany","Schwörer, Christoph; Gobet, Erika; van Leeuwen, Jacqueline F. N.; Bögli, Sarah; Imboden, Rachel; van der Knaap, W. O.; Kotova, Nadezhda; Makhortykh, Sergej; Tinner, Willy","3","https://link.springer.com/10.1007/s00334-021-00844-z","Springer","10.1007/s00334-021-00844-z","2022 04","If material is not included in the article’s Creative Commons licence and your intended use is not permitted","18268"
"654bc5ae4f5dbdaca36d950b","Holocene vegetation, fire and land use dynamics at Lake Svityaz, an agriculturally marginal site in northwestern Ukraine","Vegetation History and Archaeobotany","Schwörer, Christoph; Gobet, Erika; van Leeuwen, Jacqueline F. N.; Bögli, Sarah; Imboden, Rachel; van der Knaap, W. O.; Kotova, Nadezhda; Makhortykh, Sergej; Tinner, Willy","3","https://link.springer.com/10.1007/s00334-021-00844-z","Springer","10.1007/s00334-021-00844-z","2022 04","by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from","18268"
"654bc3584f5dbdaca36d87c0","NPP-ID: Non-Pollen Palynomorph Image Database as a research and educational platform","Vegetation History and Archaeobotany","Shumilovskikh, Lyudmila S.; Shumilovskikh, Elena S.; Schlütz, Frank; van Geel, Bas","3","https://link.springer.com/10.1007/s00334-021-00849-8","Springer","10.1007/s00334-021-00849-8","2022 06","Access  This article is licensed under a Creative Commons Attribution 4.0 International License, which permits","19815"
"654bc3584f5dbdaca36d87c0","NPP-ID: Non-Pollen Palynomorph Image Database as a research and educational platform","Vegetation History and Archaeobotany","Shumilovskikh, Lyudmila S.; Shumilovskikh, Elena S.; Schlütz, Frank; van Geel, Bas","3","https://link.springer.com/10.1007/s00334-021-00849-8","Springer","10.1007/s00334-021-00849-8","2022 06","If material is not included in the article's Creative Commons licence and your intended use is not permitted","19815"
"654bc3584f5dbdaca36d87c0","NPP-ID: Non-Pollen Palynomorph Image Database as a research and educational platform","Vegetation History and Archaeobotany","Shumilovskikh, Lyudmila S.; Shumilovskikh, Elena S.; Schlütz, Frank; van Geel, Bas","3","https://link.springer.com/10.1007/s00334-021-00849-8","Springer","10.1007/s00334-021-00849-8","2022 06","by statutory regulation or exceeds the permitted use, you will need to obtain permission directly from","19815"
"64cd279d4f5dbdaca3e0f708","Nitrogen Deposition Effects on Diatom Communities in Lakes from Three National Parks in Washington State","Water, Air, & Soil Pollution","Sheibley, Richard W.; Enache, Mihaela; Swarzenski, Peter W.; Moran, Patrick W.; Foreman, James R.","1","http://link.springer.com/10.1007/s11270-013-1857-x","Springer","10.1007/s11270-013-1857-x","2014 2","Access This article is distributed under the terms of the Creative Commons Attribution License which permits","9391"
"54b43244e138239d868493cd","Glacial sequence and environmental history in the Sierra Nevada del cocuy (Colombia)","Palaeogeography, Palaeoclimatology, Palaeoecology","Van Der Hammen, T.; Barelds, J.; De Jong, H.; De Veer, A.A.","1","http://www.sciencedirect.com/science/article/pii/0031018280900437","Elsevier","10.1016/0031-0182(80)90043-7","1980","Although no exact figures are known, a comparison with similar situations elsewhere permits the conclusion","9812"
"54b43246e138239d868497ab","Postglacial palaeoecology of the subalpine forest — grassland ecotone of southwestern Alberta: New insights on vegetation and climate change in the Canadian rocky mountains and adjacent foothills","Palaeogeography, Palaeoclimatology, Palaeoecology","Macdonald, G.M.","1","http://www.sciencedirect.com/science/article/pii/0031018289900011","Elsevier","10.1016/0031-0182(89)90001-1","October 1989","Calibrated tablets of Lycopodium spores were added to the samples to permit estimation of pollen concentrations","196"
"54b43246e138239d86849975","A Holocene climatic record for the Sonoran Desert from pollen analysis of Montezuma Well, Arizona, USA","Palaeogeography, Palaeoclimatology, Palaeoecology","Davis, Owen K.; Shafer, David S.","5","http://www.sciencedirect.com/science/article/pii/003101829290137T","Elsevier","10.1016/0031-0182(92)90137-T","March 1992","Lycopodium tracers were added to permit calcula- tion of pollen concentration and accumulation rate.","368"
